eval_set,instance_id,repo,commit,C,C++,Java,Kotlin,Python,Go,Rust,JavaScript,HTML,Ruby,TypeScript,PHP,golden_patch_added,golden_patch_deleted,golden_patch_total
SWE-Bench Verified,pylint-dev__pylint-4970,pylint-dev/pylint,40cc2ffd7887959157aaf469e09585ec2be7f528,0,0,0,0,55921,0,0,0,0,0,0,0,2,0,2
SWE-Bench Verified,pylint-dev__pylint-7277,pylint-dev/pylint,684a1d6aa0a6791e20078bc524f97c8906332390,0,0,0,0,73304,0,0,0,65,0,0,0,3,2,5
SWE-Bench Verified,pylint-dev__pylint-6386,pylint-dev/pylint,754b487f4d892e3d4872b6fc7468a71db4e31c13,0,0,0,0,67235,0,0,0,65,0,0,0,14,1,15
SWE-Bench Verified,pylint-dev__pylint-4551,pylint-dev/pylint,99589b08de8c5a2c6cc61e13a37420a868c80599,0,0,0,0,54028,0,0,0,0,0,0,0,99,27,126
SWE-Bench Verified,pylint-dev__pylint-6903,pylint-dev/pylint,ca80f03a43bc39e4cc2c67dc99817b3c9f13b8a6,0,0,0,0,71359,0,0,0,65,0,0,0,7,0,7
SWE-Bench Verified,pytest-dev__pytest-7324,pytest-dev/pytest,19ad5889353c7f5f2b65cc2acd346b7a9e95dfcd,0,0,0,0,59204,0,0,0,71,0,0,0,8,2,10
SWE-Bench Verified,pytest-dev__pytest-6202,pytest-dev/pytest,3a668ea6ff24b0c8f00498c3144c63bac561d925,0,0,0,0,51528,0,0,0,109,0,0,0,1,2,3
SWE-Bench Verified,pytest-dev__pytest-10356,pytest-dev/pytest,3c1534944cbd34e8a41bc9e76818018fadefc9a1,0,0,0,0,66744,0,0,0,112,0,0,0,30,7,37
SWE-Bench Verified,pytest-dev__pytest-7521,pytest-dev/pytest,41d211c24a6781843b174379d6d6538f5c17adb9,0,0,0,0,60921,0,0,0,112,0,0,0,1,0,1
SWE-Bench Verified,pytest-dev__pytest-7571,pytest-dev/pytest,422685d0bdc110547535036c1ff398b5e1c44145,0,0,0,0,60991,0,0,0,112,0,0,0,4,0,4
SWE-Bench Verified,pytest-dev__pytest-5262,pytest-dev/pytest,58e6a09db49f34886ff13f3b7520dd0bcd7063cd,0,0,0,0,50612,0,0,0,91,0,0,0,4,0,4
SWE-Bench Verified,pytest-dev__pytest-7205,pytest-dev/pytest,5e7f1ab4bf58e473e5d7f878eb2b499d7deabd29,0,0,0,0,57398,0,0,0,95,0,0,0,2,1,3
SWE-Bench Verified,pytest-dev__pytest-8399,pytest-dev/pytest,6e7dc8bac831cd8cf7a53b08efa366bd84f0c0fe,0,0,0,0,63667,0,0,0,112,0,0,0,5,5,10
SWE-Bench Verified,pytest-dev__pytest-5840,pytest-dev/pytest,73c5b7f4b11a81e971f7d1bb18072e06a87060f4,0,0,0,0,50969,0,0,0,108,0,0,0,8,19,27
SWE-Bench Verified,pytest-dev__pytest-7490,pytest-dev/pytest,7f7a36478abe7dd1fa993b115d22606aa0e35e88,0,0,0,0,60847,0,0,0,112,0,0,0,11,10,21
SWE-Bench Verified,pytest-dev__pytest-5809,pytest-dev/pytest,8aba863a634f40560e25055d179220f0eefabe9a,0,0,0,0,51365,0,0,0,91,0,0,0,1,5,6
SWE-Bench Verified,pytest-dev__pytest-5787,pytest-dev/pytest,955e54221008aba577ecbaefa15679f6777d3bf8,0,0,0,0,50755,0,0,0,108,0,0,0,143,89,232
SWE-Bench Verified,pytest-dev__pytest-7982,pytest-dev/pytest,a7e38c5c61928033a2dc1915cbee8caa8544a4d0,0,0,0,0,61150,0,0,0,112,0,0,0,1,1,2
SWE-Bench Verified,pytest-dev__pytest-10051,pytest-dev/pytest,aa55975c7d3f6c9f6d7f68accc41bb7cadf0eb9a,0,0,0,0,66317,0,0,0,112,0,0,0,5,2,7
SWE-Bench Verified,pytest-dev__pytest-7236,pytest-dev/pytest,c98bc4cd3d687fe9b392d8eecd905627191d4f06,0,0,0,0,57653,0,0,0,95,0,0,0,8,3,11
SWE-Bench Verified,pytest-dev__pytest-5631,pytest-dev/pytest,cb828ebe70b4fa35cd5f9a7ee024272237eab351,0,0,0,0,50350,0,0,0,108,0,0,0,12,7,19
SWE-Bench Verified,pytest-dev__pytest-10081,pytest-dev/pytest,da9a2b584eb7a6c7e924b2621ed0ddaeca0a7bea,0,0,0,0,66318,0,0,0,112,0,0,0,4,1,5
SWE-Bench Verified,pytest-dev__pytest-7432,pytest-dev/pytest,e6e300e729dd33956e5448d8be9a0b1540b4e53a,0,0,0,0,60984,0,0,0,71,0,0,0,2,1,3
SWE-Bench Verified,pytest-dev__pytest-6197,pytest-dev/pytest,e856638ba086fcf5bebf1bebea32d5cf78de87b4,0,0,0,0,51539,0,0,0,109,0,0,0,6,18,24
SWE-Bench Verified,scikit-learn__scikit-learn-14983,scikit-learn/scikit-learn,06632c0d185128a53c57ccc73b25b6408e90bb89,1023,5420,0,0,177130,0,0,1763,322,0,0,0,5,0,5
SWE-Bench Verified,scikit-learn__scikit-learn-25973,scikit-learn/scikit-learn,10dbc142bd17ccf7bd38eec2ac04b52ce0d1009e,1090,5551,0,0,269249,0,0,2,620,0,0,0,7,5,12
SWE-Bench Verified,scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,1c8668b0a021832386470ddf740d834e02c66f69,6557,0,0,0,170866,0,0,1763,321,0,0,0,5,5,10
SWE-Bench Verified,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,2c867b8f822eb7a684f0d5c4359e4426e1c9cfe0,1090,5551,0,0,267283,0,0,2,618,0,0,0,1,3,4
SWE-Bench Verified,scikit-learn__scikit-learn-13328,scikit-learn/scikit-learn,37b0e66c871e8fb032a9c7086b2a1d5419838154,260,0,0,0,174827,0,0,1763,321,0,0,0,2,1,3
SWE-Bench Verified,scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,3aefc834dce72e850bff48689bea3c7dff5f3fad,260,0,0,0,175597,0,0,1763,321,0,0,0,9,1,10
SWE-Bench Verified,scikit-learn__scikit-learn-14141,scikit-learn/scikit-learn,3d997697fdd166eff428ea9fd35734b6a8ba113e,260,0,0,0,169574,0,0,1763,322,0,0,0,1,0,1
SWE-Bench Verified,scikit-learn__scikit-learn-9288,scikit-learn/scikit-learn,3eacf948e0f95ef957862568d87ce082f378e186,256,0,0,0,173773,0,0,1763,322,0,0,0,4,3,7
SWE-Bench Verified,scikit-learn__scikit-learn-14629,scikit-learn/scikit-learn,4aded39b5663d943f6a4809abacfa9cae3d7fb6a,256,0,0,0,174100,0,0,1763,322,0,0,0,23,1,24
SWE-Bench Verified,scikit-learn__scikit-learn-14710,scikit-learn/scikit-learn,4b6273b87442a4437d8b3873ea3022ae163f4fdf,256,0,0,0,174985,0,0,1763,322,0,0,0,4,0,4
SWE-Bench Verified,scikit-learn__scikit-learn-11310,scikit-learn/scikit-learn,553b5fb8f84ba05c8397f26dd079deece2b05029,6557,0,0,0,160415,0,0,1763,323,0,0,0,14,0,14
SWE-Bench Verified,scikit-learn__scikit-learn-26323,scikit-learn/scikit-learn,586f4318ffcdfbd9a1093f35ad43e81983740b66,1090,5554,0,0,275767,0,0,2,623,0,0,0,4,0,4
SWE-Bench Verified,scikit-learn__scikit-learn-10908,scikit-learn/scikit-learn,67d06b18c68ee4452768f8a1e868565dd4354abf,6557,0,0,0,157051,0,0,1763,323,0,0,0,3,0,3
SWE-Bench Verified,scikit-learn__scikit-learn-14053,scikit-learn/scikit-learn,6ab8c86c383dd847a1be7103ad115f174fe23ffd,260,0,0,0,169393,0,0,1763,321,0,0,0,2,1,3
SWE-Bench Verified,scikit-learn__scikit-learn-10844,scikit-learn/scikit-learn,97523985b39ecde369d83352d7c3baf403b60a22,6557,0,0,0,157123,0,0,1763,323,0,0,0,3,2,5
SWE-Bench Verified,scikit-learn__scikit-learn-13124,scikit-learn/scikit-learn,9f0b959a8c9195d1b6e203f08b698e052b426ca9,6557,0,0,0,170639,0,0,1763,321,0,0,0,2,3,5
SWE-Bench Verified,scikit-learn__scikit-learn-13135,scikit-learn/scikit-learn,a061ada48efccf0845acae17009553e01764452b,6557,0,0,0,170860,0,0,1763,321,0,0,0,2,0,2
SWE-Bench Verified,scikit-learn__scikit-learn-14087,scikit-learn/scikit-learn,a5743ed36fbd3fbc8e351bdab16561fbfca7dfa1,260,0,0,0,169258,0,0,1763,321,0,0,0,6,3,9
SWE-Bench Verified,scikit-learn__scikit-learn-13439,scikit-learn/scikit-learn,a62775e99f2a5ea3d51db7160fad783f6cd8a4c5,260,0,0,0,175485,0,0,1763,321,0,0,0,6,0,6
SWE-Bench Verified,scikit-learn__scikit-learn-12973,scikit-learn/scikit-learn,a7b8b9e9e16d4e15fabda5ae615086c2e1c47d8a,6557,0,0,0,170161,0,0,1763,321,0,0,0,7,3,10
SWE-Bench Verified,scikit-learn__scikit-learn-15100,scikit-learn/scikit-learn,af8a6e592a1a15d92d77011856d5aa0ec4db4c6c,1023,5452,0,0,180594,0,0,1765,1030,0,0,0,6,3,9
SWE-Bench Verified,scikit-learn__scikit-learn-13779,scikit-learn/scikit-learn,b34751b7ed02b2cfcc36037fb729d4360480a299,260,0,0,0,172189,0,0,1763,321,0,0,0,2,0,2
SWE-Bench Verified,scikit-learn__scikit-learn-10297,scikit-learn/scikit-learn,b90661d6a46aa3619d3eec94d5281f5888add501,6557,0,0,0,155549,0,0,1763,323,0,0,0,20,14,34
SWE-Bench Verified,scikit-learn__scikit-learn-12585,scikit-learn/scikit-learn,bfc4a566423e036fbdc9fb02765fd893e4860c85,6557,0,0,0,169127,0,0,1763,320,0,0,0,1,1,2
SWE-Bench Verified,scikit-learn__scikit-learn-12682,scikit-learn/scikit-learn,d360ffa7c5896a91ae498b3fb9cf464464ce8f34,260,0,0,0,170179,0,0,1763,322,0,0,0,66,24,90
SWE-Bench Verified,scikit-learn__scikit-learn-14496,scikit-learn/scikit-learn,d49a6f13af2f22228d430ac64ac2b518937800d0,260,0,0,0,172896,0,0,1763,322,0,0,0,9,13,22
SWE-Bench Verified,scikit-learn__scikit-learn-11578,scikit-learn/scikit-learn,dd69361a0d9c6ccde0d2353b00b86e0e7541a3e3,6557,0,0,0,157836,0,0,1763,323,0,0,0,1,1,2
SWE-Bench Verified,scikit-learn__scikit-learn-25931,scikit-learn/scikit-learn,e3d1f9ac39e4bf0f31430e779acc50fb05fe1b64,1090,5551,0,0,268835,0,0,2,620,0,0,0,16,8,24
SWE-Bench Verified,scikit-learn__scikit-learn-26194,scikit-learn/scikit-learn,e886ce4e1444c61b865e7839c9cff5464ee20ace,1090,5551,0,0,270591,0,0,2,624,0,0,0,9,4,13
SWE-Bench Verified,scikit-learn__scikit-learn-25232,scikit-learn/scikit-learn,f7eea978097085a6781a0e92fc14ba7712a52d75,1090,5551,0,0,265732,0,0,2,687,0,0,0,13,0,13
SWE-Bench Verified,scikit-learn__scikit-learn-25102,scikit-learn/scikit-learn,f9a1cf072da9d7375d6c2163f68a6038b13b310f,1090,5551,0,0,266769,0,0,2,688,0,0,0,22,7,29
SWE-Bench Verified,scikit-learn__scikit-learn-14894,scikit-learn/scikit-learn,fdbaa58acbead5a254f2e6d597dc1ab3b947f4c6,1023,5452,0,0,180984,0,0,1765,1030,0,0,0,8,5,13
SWE-Bench Verified,sphinx-doc__sphinx-9258,sphinx-doc/sphinx,06107f838c28ab6ca6bfc2cc208e15997fcb2146,1,0,0,0,78398,0,0,25675,1208,0,0,0,1,1,2
SWE-Bench Verified,sphinx-doc__sphinx-8593,sphinx-doc/sphinx,07983a5a8704ad91ae855218ecbda1c8598200ca,1,0,0,0,76758,0,0,52356,1205,0,0,0,44,16,60
SWE-Bench Verified,sphinx-doc__sphinx-8269,sphinx-doc/sphinx,1e2ccd8f0eca0870cf6f8fce6934e2da8eba9b72,1,0,0,0,74477,0,0,52355,1204,0,0,0,1,0,1
SWE-Bench Verified,sphinx-doc__sphinx-7757,sphinx-doc/sphinx,212fd67b9f0b4fae6a7c3501fdf1a9a5b2801329,1,0,0,0,71748,0,0,49008,1204,0,0,0,20,5,25
SWE-Bench Verified,sphinx-doc__sphinx-8621,sphinx-doc/sphinx,21698c14461d27933864d73e6fba568a154e83b3,1,0,0,0,77045,0,0,52356,1205,0,0,0,1,1,2
SWE-Bench Verified,sphinx-doc__sphinx-9658,sphinx-doc/sphinx,232dbe41c5250eb7d559d40438c4743483e95f15,1,0,0,0,79257,0,0,26193,1211,0,0,0,3,1,4
SWE-Bench Verified,sphinx-doc__sphinx-7910,sphinx-doc/sphinx,27ac10de04697e2372d31db5548e56a7c6d9265d,1,0,0,0,72795,0,0,52356,1204,0,0,0,2,1,3
SWE-Bench Verified,sphinx-doc__sphinx-7590,sphinx-doc/sphinx,2e506c5ab457cba743bb47eb5b8c8eb9dd51d23d,1,0,0,0,70807,0,0,48902,1217,0,0,0,89,18,107
SWE-Bench Verified,sphinx-doc__sphinx-10323,sphinx-doc/sphinx,31eba1a76dd485dc633cae48227b46879eda5df4,1,0,0,0,80715,0,0,26218,1220,0,0,0,2,2,4
SWE-Bench Verified,sphinx-doc__sphinx-10449,sphinx-doc/sphinx,36367765fe780f962bba861bf368a765380bbc68,1,0,0,0,81038,0,0,26139,1220,0,0,0,10,2,12
SWE-Bench Verified,sphinx-doc__sphinx-8475,sphinx-doc/sphinx,3ea1ec84cc610f7a9f4f6b354e264565254923ff,1,0,0,0,75789,0,0,52356,1205,0,0,0,2,2,4
SWE-Bench Verified,sphinx-doc__sphinx-8638,sphinx-doc/sphinx,4b452338f914d4f6b54704222d70ae8a746e3db5,1,0,0,0,75114,0,0,52356,1205,0,0,0,1,1,2
SWE-Bench Verified,sphinx-doc__sphinx-9230,sphinx-doc/sphinx,567ff22716ac258b9edd2c1711d766b440ac0b11,1,0,0,0,78375,0,0,25675,1208,0,0,0,1,1,2
SWE-Bench Verified,sphinx-doc__sphinx-8551,sphinx-doc/sphinx,57ed10c68057c96491acbd3e62254ccfaf9e3861,1,0,0,0,76609,0,0,52356,1205,0,0,0,3,0,3
SWE-Bench Verified,sphinx-doc__sphinx-8035,sphinx-doc/sphinx,5e6da19f0e44a0ae83944fb6ce18f18f781e1a6e,1,0,0,0,73798,0,0,52355,1204,0,0,0,37,9,46
SWE-Bench Verified,sphinx-doc__sphinx-9673,sphinx-doc/sphinx,5fb51fb1467dc5eea7505402c3c5d9b378d3b441,1,0,0,0,79232,0,0,26192,1211,0,0,0,2,2,4
SWE-Bench Verified,sphinx-doc__sphinx-8459,sphinx-doc/sphinx,68aa4fb29e7dfe521749e1e14f750d7afabb3481,1,0,0,0,75646,0,0,52356,1205,0,0,0,1,1,2
SWE-Bench Verified,sphinx-doc__sphinx-9367,sphinx-doc/sphinx,6918e69600810a4664e53653d6ff0290c3c4a788,1,0,0,0,78517,0,0,25740,1210,0,0,0,5,3,8
SWE-Bench Verified,sphinx-doc__sphinx-9602,sphinx-doc/sphinx,6c38f68dae221e8cfc70c137974b8b88bd3baaab,1,0,0,0,79111,0,0,26129,1210,0,0,0,10,2,12
SWE-Bench Verified,sphinx-doc__sphinx-11510,sphinx-doc/sphinx,6cb783c0024a873722952a67ebb9f41771c8eb6d,1,0,0,0,84375,0,0,17883,1106,0,0,0,36,0,36
SWE-Bench Verified,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,71db08c05197545944949d5aa76cd340e7143627,1,0,0,0,82241,0,0,17695,1106,0,0,0,5,9,14
SWE-Bench Verified,sphinx-doc__sphinx-8120,sphinx-doc/sphinx,795747bdb6b8fb7d717d5bbfc2c3316869e66a73,1,0,0,0,74528,0,0,52355,1204,0,0,0,6,3,9
SWE-Bench Verified,sphinx-doc__sphinx-9711,sphinx-doc/sphinx,81a4fd973d4cfcb25d01a7b0be62cdb28f82406d,1,0,0,0,79431,0,0,26193,1211,0,0,0,14,1,15
SWE-Bench Verified,sphinx-doc__sphinx-8721,sphinx-doc/sphinx,82ef497a8c88f0f6e50d84520e7276bfbf65025d,1,0,0,0,77463,0,0,52356,1205,0,0,0,4,0,4
SWE-Bench Verified,sphinx-doc__sphinx-9229,sphinx-doc/sphinx,876fa81e0a038cda466925b85ccf6c5452e0f685,1,0,0,0,78281,0,0,25667,1208,0,0,0,15,2,17
SWE-Bench Verified,sphinx-doc__sphinx-9281,sphinx-doc/sphinx,8ec06e9a1bd862cd713b9db748e039ccc7b3e15b,1,0,0,0,78432,0,0,25675,1208,0,0,0,5,2,7
SWE-Bench Verified,sphinx-doc__sphinx-9461,sphinx-doc/sphinx,939c7bb7ff7c53a4d27df067cea637540f0e1dad,1,0,0,0,78846,0,0,25740,1210,0,0,0,47,5,52
SWE-Bench Verified,sphinx-doc__sphinx-7748,sphinx-doc/sphinx,9988d5ce267bf0df4791770b469431b1fb00dcdd,1,0,0,0,71748,0,0,49008,1204,0,0,0,63,27,90
SWE-Bench Verified,sphinx-doc__sphinx-7440,sphinx-doc/sphinx,9bb204dcabe6ba0fc422bf4a45ad0c79c680d90b,1,0,0,0,69882,0,0,48902,1219,0,0,0,2,2,4
SWE-Bench Verified,sphinx-doc__sphinx-9591,sphinx-doc/sphinx,9ed054279aeffd5b1d0642e2d24a8800389de29f,1,0,0,0,79108,0,0,26129,1210,0,0,0,2,1,3
SWE-Bench Verified,sphinx-doc__sphinx-10614,sphinx-doc/sphinx,ac2b7599d212af7d04649959ce6926c63c3133fa,1,0,0,0,83801,0,0,17873,1106,0,0,0,7,4,11
SWE-Bench Verified,sphinx-doc__sphinx-7454,sphinx-doc/sphinx,aca3f825f2e4a8817190f3c885a242a285aa0dba,1,0,0,0,69887,0,0,48902,1219,0,0,0,6,1,7
SWE-Bench Verified,sphinx-doc__sphinx-8595,sphinx-doc/sphinx,b19bce971e82f2497d67fdacdeca8db08ae0ba56,1,0,0,0,76939,0,0,52356,1205,0,0,0,1,1,2
SWE-Bench Verified,sphinx-doc__sphinx-7462,sphinx-doc/sphinx,b3e26a6c851133b82b50f4b68b53692076574d13,1,0,0,0,69907,0,0,48902,1219,0,0,0,14,6,20
SWE-Bench Verified,sphinx-doc__sphinx-8265,sphinx-doc/sphinx,b428cd2404675475a5c3dc2a2b0790ba57676202,1,0,0,0,74515,0,0,52355,1204,0,0,0,16,2,18
SWE-Bench Verified,sphinx-doc__sphinx-10466,sphinx-doc/sphinx,cab2d93076d0cca7c53fac885f927dde3e2a5fec,1,0,0,0,81133,0,0,26139,1220,0,0,0,2,1,3
SWE-Bench Verified,sphinx-doc__sphinx-8548,sphinx-doc/sphinx,dd1615c59dc6fff633e27dbb3861f2d27e1fb976,1,0,0,0,76542,0,0,52356,1205,0,0,0,29,21,50
SWE-Bench Verified,sphinx-doc__sphinx-9320,sphinx-doc/sphinx,e05cef574b8f23ab1b57f57e7da6dee509a4e230,1,0,0,0,78508,0,0,25740,1208,0,0,0,7,1,8
SWE-Bench Verified,sphinx-doc__sphinx-8056,sphinx-doc/sphinx,e188d56ed1248dead58f3f8018c0e9a3f99193f7,1,0,0,0,74066,0,0,52355,1204,0,0,0,9,4,13
SWE-Bench Verified,sphinx-doc__sphinx-7889,sphinx-doc/sphinx,ec9af606c6cfa515f946d74da9b51574f2f9b16f,1,0,0,0,72581,0,0,49008,1204,0,0,0,2,2,4
SWE-Bench Verified,sphinx-doc__sphinx-9698,sphinx-doc/sphinx,f050a7775dfc9000f55d023d36d925a8d02ccfa8,1,0,0,0,79411,0,0,26193,1211,0,0,0,1,1,2
SWE-Bench Verified,sphinx-doc__sphinx-10435,sphinx-doc/sphinx,f1061c012e214f16fd8790dec3c283d787e3daa8,1,0,0,0,81036,0,0,26089,1220,0,0,0,3,3,6
SWE-Bench Verified,sphinx-doc__sphinx-7985,sphinx-doc/sphinx,f30284ef926ebaf04b176f21b421e2dffc679792,1,0,0,0,73363,0,0,52356,1204,0,0,0,15,2,17
SWE-Bench Verified,sphinx-doc__sphinx-10673,sphinx-doc/sphinx,f35d2a6cc726f97d0e859ca7a0e1729f7da8a6c8,1,0,0,0,81854,0,0,26098,1080,0,0,0,23,3,26
SWE-Bench Verified,sympy__sympy-16792,sympy/sympy,09786a173e7a0a488f46dd6000177c23e5d24eed,0,0,0,0,484155,0,0,0,5,0,0,0,11,5,16
SWE-Bench Verified,sympy__sympy-23413,sympy/sympy,10de1a18a0efac0b19b611e40c928250dda688bf,0,0,0,0,587736,0,0,0,46,0,0,0,7,4,11
SWE-Bench Verified,sympy__sympy-21596,sympy/sympy,110997fe18b9f7d5ba7d22f624d156a29bf40759,0,0,0,0,557791,0,0,0,5,0,0,0,21,16,37
SWE-Bench Verified,sympy__sympy-13877,sympy/sympy,1659712001810f5fc563a443949f8e3bb38af4bd,0,0,0,0,408377,0,0,0,5,0,0,0,20,14,34
SWE-Bench Verified,sympy__sympy-18189,sympy/sympy,1923822ddf8265199dbd9ef9ce09641d3fd042b9,0,0,0,0,507688,0,0,0,5,0,0,0,1,1,2
SWE-Bench Verified,sympy__sympy-24539,sympy/sympy,193e3825645d93c73e31cdceb6d742cc6919624d,0,0,0,0,537842,0,0,27,46,0,0,0,6,3,9
SWE-Bench Verified,sympy__sympy-17139,sympy/sympy,1d3327b8e90a186df6972991963a5ae87053259d,0,0,0,0,490264,0,0,0,5,0,0,0,2,0,2
SWE-Bench Verified,sympy__sympy-14531,sympy/sympy,205da797006360fc629110937e39a19c9561313e,0,0,0,0,412787,0,0,0,5,0,0,0,21,17,38
SWE-Bench Verified,sympy__sympy-19495,sympy/sympy,25fbcce5b1a4c7e3956e6062930f4a44ce95a632,0,0,0,0,525372,0,0,0,5,0,0,0,10,9,19
SWE-Bench Verified,sympy__sympy-15809,sympy/sympy,28d913d3cead6c5646307ffa6540b21d65059dfd,0,0,0,0,472178,0,0,0,5,0,0,0,0,2,2
SWE-Bench Verified,sympy__sympy-13031,sympy/sympy,2dfa7457f20ee187fbb09b5b6a1631da4458388c,0,0,0,0,353746,0,0,0,5,0,0,0,8,4,12
SWE-Bench Verified,sympy__sympy-13372,sympy/sympy,30379ea6e225e37833a764ac2da7b7fadf5fe374,0,0,0,0,397926,0,0,0,5,0,0,0,4,0,4
SWE-Bench Verified,sympy__sympy-20438,sympy/sympy,33b47e4bd60e2302e42616141e76285038b724d6,0,0,0,0,543083,0,0,0,5,0,0,0,12,8,20
SWE-Bench Verified,sympy__sympy-11618,sympy/sympy,360290c4c401e386db60723ddb0109ed499c9f6e,0,0,0,0,343046,0,0,0,0,0,0,0,14,0,14
SWE-Bench Verified,sympy__sympy-23824,sympy/sympy,39de9a2698ad4bb90681c0fdb70b30a78233145f,0,0,0,0,590027,0,0,27,46,0,0,0,1,2,3
SWE-Bench Verified,sympy__sympy-18698,sympy/sympy,3dff1b98a78f28c953ae2140b69356b8391e399c,0,0,0,0,512469,0,0,0,5,0,0,0,6,5,11
SWE-Bench Verified,sympy__sympy-22080,sympy/sympy,3f8c8c2377cb8e0daaf8073e8d03ac7d87580813,0,0,0,0,568786,0,0,0,5,0,0,0,10,2,12
SWE-Bench Verified,sympy__sympy-22714,sympy/sympy,3ff4717b6aef6086e78f01cdfa06f64ae23aed7e,0,0,0,0,581489,0,0,0,5,0,0,0,1,1,2
SWE-Bench Verified,sympy__sympy-12419,sympy/sympy,479939f8c65c8c2908bbedc959549a257a7c0b0b,0,0,0,0,348547,0,0,0,0,0,0,0,6,4,10
SWE-Bench Verified,sympy__sympy-13615,sympy/sympy,50d8a102f0735da8e165a0369bbb994c7d0592a6,0,0,0,0,400914,0,0,0,5,0,0,0,11,1,12
SWE-Bench Verified,sympy__sympy-24066,sympy/sympy,514579c655bf22e2af14f0743376ae1d7befe345,0,0,0,0,596000,0,0,27,46,0,0,0,3,4,7
SWE-Bench Verified,sympy__sympy-19783,sympy/sympy,586a43201d0357e92e8c93548d69a9f42bf548f4,0,0,0,0,532869,0,0,0,5,0,0,0,9,4,13
SWE-Bench Verified,sympy__sympy-17630,sympy/sympy,58e78209c8577b9890e957b624466e5beed7eb08,0,0,0,0,497410,0,0,0,5,0,0,0,2,0,2
SWE-Bench Verified,sympy__sympy-15599,sympy/sympy,5e17a90c19f7eecfa10c1ab872648ae7e2131323,0,0,0,0,470039,0,0,0,5,0,0,0,15,3,18
SWE-Bench Verified,sympy__sympy-21379,sympy/sympy,624217179aaf8d094e6ff75b7493ad1ee47599b0,0,0,0,0,555753,0,0,0,5,0,0,0,8,4,12
SWE-Bench Verified,sympy__sympy-19637,sympy/sympy,63f8f465d48559fecb4e4bf3c48b75bf15a3e0ef,0,0,0,0,527676,0,0,0,5,0,0,0,3,1,4
SWE-Bench Verified,sympy__sympy-13647,sympy/sympy,67e3c956083d0128a621f65ee86a7dacd4f9f19f,0,0,0,0,401068,0,0,0,5,0,0,0,1,1,2
SWE-Bench Verified,sympy__sympy-15017,sympy/sympy,6810dee426943c1a2fe85b5002dd0d4cf2246a05,0,0,0,0,462982,0,0,0,5,0,0,0,1,1,2
SWE-Bench Verified,sympy__sympy-19954,sympy/sympy,6f54459aa0248bf1467ad12ee6333d8bc924a642,0,0,0,0,535822,0,0,0,5,0,0,0,5,4,9
SWE-Bench Verified,sympy__sympy-16597,sympy/sympy,6fd65310fa3167b9626c38a5487e171ca407d988,0,0,0,0,482075,0,0,0,5,0,0,0,44,26,70
SWE-Bench Verified,sympy__sympy-15976,sympy/sympy,701441853569d370506514083b995d11f9a130bd,0,0,0,0,473811,0,0,0,5,0,0,0,14,19,33
SWE-Bench Verified,sympy__sympy-18763,sympy/sympy,70381f282f2d9d039da860e391fe51649df2779d,0,0,0,0,503264,0,0,0,5,0,0,0,1,1,2
SWE-Bench Verified,sympy__sympy-13798,sympy/sympy,7121bdf1facdd90d05b6994b4c2e5b2865a4638a,0,0,0,0,401843,0,0,0,5,0,0,0,17,6,23
SWE-Bench Verified,sympy__sympy-15349,sympy/sympy,768da1c6f6ec907524b8ebbf6bf818c92b56101b,0,0,0,0,466936,0,0,0,5,0,0,0,1,1,2
SWE-Bench Verified,sympy__sympy-13878,sympy/sympy,7b127bdf71a36d85216315f80c1b54d22b060818,0,0,0,0,403339,0,0,0,5,0,0,0,142,14,156
SWE-Bench Verified,sympy__sympy-24443,sympy/sympy,809c53c077485ca48a206cee78340389cb83b7f1,0,0,0,0,538185,0,0,27,46,0,0,0,22,33,55
SWE-Bench Verified,sympy__sympy-20916,sympy/sympy,82298df6a51491bfaad0c6d1980e7e3ca808ae93,0,0,0,0,547132,0,0,0,5,0,0,0,2,2,4
SWE-Bench Verified,sympy__sympy-23534,sympy/sympy,832c24fec1046eaa544a4cab4c69e3af3e651759,0,0,0,0,588567,0,0,0,46,0,0,0,1,1,2
SWE-Bench Verified,sympy__sympy-13974,sympy/sympy,84c125972ad535b2dfb245f8d311d347b45e5b8a,0,0,0,0,403489,0,0,0,5,0,0,0,37,8,45
SWE-Bench Verified,sympy__sympy-23950,sympy/sympy,88664e6e0b781d0a8b5347896af74b555e92891e,0,0,0,0,590831,0,0,27,46,0,0,0,1,1,2
SWE-Bench Verified,sympy__sympy-13551,sympy/sympy,9476425b9e34363c2d9ac38e9f04aa75ae54a775,0,0,0,0,399113,0,0,0,5,0,0,0,2,2,4
SWE-Bench Verified,sympy__sympy-19346,sympy/sympy,94fb720696f5f5d12bad8bc813699fd696afd2fb,0,0,0,0,523487,0,0,0,5,0,0,0,10,0,10
SWE-Bench Verified,sympy__sympy-14248,sympy/sympy,9986b38181cdd556a3f3411e553864f11912244e,0,0,0,0,410868,0,0,0,5,0,0,0,56,9,65
SWE-Bench Verified,sympy__sympy-14976,sympy/sympy,9cbea134220b0b951587e11b63e2c832c7246cbc,0,0,0,0,424616,0,0,0,5,0,0,0,7,0,7
SWE-Bench Verified,sympy__sympy-15345,sympy/sympy,9ef28fba5b4d6d0168237c9c005a550e6dc27d81,0,0,0,0,466723,0,0,0,5,0,0,0,4,1,5
